index,Event_code
29477,ICD-C941
29478,LPP-2426766
29479,LPP-6288479
29480,LPP-7239709
29481,LPP-3439742
29482,LPP-9273350
29483,CAM-LFDA011
29484,LPP-6284808
29485,ICD-W777
29486,ICD-Y327
29487,LPP-6187399
29488,LPP-8154429
29489,LPP-8187400
29490,CAM-DEGF005
29491,LPP-7269917
29492,LPP-7246017
29493,ICD-I680
29494,ICD-X900
29495,ICD-T532
29496,ICD-V794
29497,BIO-4057
29498,CAM-GFFA015
29499,LPP-3222988
29500,LPP-7216967
29501,ICD-X050
29502,LPP-7866671
29503,LPP-7811990
29504,ICD-V191
29505,LPP-3128812
29506,ICD-F631
29507,LPP-7269722
29508,LPP-7251389
29509,LPP-1163017
29510,LPP-1238896
29511,LPP-6148695
29512,LPP-6148650
29513,ATC-C05CA51
29514,LPP-8131842
29515,LPP-8132008
29516,ATC-J05AF08
29517,LPP-8113560
29518,LPP-8113554
29519,CAM-HDPE001
29520,CAM-HDPE002
29521,LPP-7141100
29522,LPP-7141175
29523,LPP-7141459
29524,LPP-7293028
29525,ICD-C601
29526,CAM-JHFA011
29527,ICD-C602
29528,ICD-C609
29529,LPP-8139849
29530,LPP-7380135
29531,CAM-HBMD439
29532,CAM-EACA001
29533,ATC-L01ED04
29534,LPP-9277312
29535,LPP-3122382
29536,ICD-X706
29537,BIO-0219
29538,CAM-EBCA003
29539,LPP-6314662
29540,CAM-JEKA009
29541,CAM-HADA002
29542,ICD-W001
29543,LPP-6379851
29544,ICD-C903
29545,ICD-C902
29546,ATC-N03AX12
29547,LPP-6161218
29548,CAM-FCQH001
29549,LPP-7237426
29550,ICD-X580
29551,CAM-BGSA002
29552,CAM-BGHB003
29553,LPP-7237975
29554,LPP-7299433
29555,CAM-BGLA001
29556,LPP-8154872
29557,LPP-3119138
29558,LPP-8154702
29559,LPP-3128108
29560,CAM-HLFC801
29561,BIO-0173
29562,LPP-6152739
29563,LPP-6170619
29564,ICD-M076
29565,LPP-7210456
29566,ICD-T521
29567,ICD-G547
29568,LPP-2719652
29569,LPP-2753063
29570,ICD-I362
29571,LPP-9384628
29572,CAM-EDLF007
29573,LPP-3280371
29574,ICD-L431
29575,LPP-6284524
29576,LPP-7296765
29577,LPP-3181203
29578,LPP-7293910
29579,CAM-LARA002
29580,LPP-8136756
29581,LPP-8126090
29582,LPP-6328173
29583,LPP-7846540
29584,ICD-X750
29585,LPP-7209980
29586,CAM-HNCA008
29587,LPP-8110432
29588,LPP-8110099
29589,ICD-V240
29590,CAM-LDFA004
29591,BIO-1673
29592,LPP-7179798
29593,CAM-NEDA001
29594,ICD-B528
29595,LPP-7858737
29596,LPP-7212998
29597,ICD-B812
29598,LPP-7840915
29599,ICD-Y549
29600,LPP-3467129
29601,ICD-T347
29602,LPP-7813953
29603,ICD-M835
29604,LPP-7179232
29605,ICD-E001
29606,LPP-1165938
29607,ICD-M312
29608,ICD-Y622
29609,LPP-5233335
29610,ICD-C098
29611,LPP-6210508
29612,BIO-3706
29613,LPP-6158564
29614,ICD-T135
29615,LPP-7380069
29616,LPP-7230677
29617,LPP-7212700
29618,LPP-7226428
29619,CAM-LJFA003
29620,ICD-X021
29621,LPP-7296096
29622,CAM-EDFA003
29623,ICD-R854
29624,CAM-HCGA109
29625,LPP-3172196
29626,LPP-1325891
29627,LPP-4280002
29628,LPP-1162035
29629,CAM-HEFA003
29630,ICD-G903
29631,ICD-C253
29632,BIO-3714
29633,ICD-Y605
29634,CAM-DGLA002
29635,LPP-7819298
29636,LPP-7819476
29637,LPP-7123007
29638,ICD-X047
29639,ICD-W834
29640,LPP-1314887
29641,LPP-3136154
29642,CAM-HNFC027
29643,LPP-1129635
29644,ICD-T044
29645,LPP-9384410
29646,ICD-T335
29647,ICD-T357
29648,CAM-EDPF006
29649,ICD-T596
29650,ICD-F655
29651,LPP-7268875
29652,LPP-7294648
29653,LPP-6284205
29654,LPP-6279842
29655,CAM-HNFC002
29656,ICD-W227
29657,ICD-C260
29658,CAM-BHNL001
29659,ICD-I229
29660,BIO-0536
29661,CAM-ELFA001
29662,CAM-EDAF002
29663,LPP-8182414
29664,LPP-3199580
29665,ICD-V473
29666,LPP-3172664
29667,ICD-V345
29668,CAM-EBFA019
29669,CAM-EBKA002
29670,LPP-7844623
29671,CAM-GFBA002
29672,CAM-QZEA044
29673,LPP-2237829
29674,BIO-0906
29675,ICD-Y310
29676,LPP-7270116
29677,LPP-6312663
29678,ICD-C472
29679,CAM-LHMH001
29680,LPP-9166512
29681,LPP-7238880
29682,LPP-7240960
29683,ATC-L01XJ01
29684,CAM-LAFA005
29685,LPP-7269745
29686,CAM-DDMA018
29687,LPP-7813930
29688,LPP-7223944
29689,LPP-2707420
29690,LPP-3149518
29691,LPP-3109051
29692,BIO-4224
29693,CAM-AAPA900
29694,LPP-1233367
29695,CAM-HPMA002
29696,CAM-JFFA011
29697,LPP-7273729
29698,LPP-7836167
29699,LPP-2713840
29700,LPP-2792672
29701,LPP-2704320
29702,LPP-2700322
29703,LPP-2703740
29704,CAM-CCCA002
29705,LPP-7281893
29706,CAM-ACFA008
29707,ICD-D429
29708,CAM-GGFA003
29709,ICD-Y444
29710,LPP-7294246
29711,LPP-7131870
29712,ICD-B79
29713,LPP-6187324
29714,BIO-0333
29715,CAM-JCGH003
29716,LPP-7299367
29717,LPP-7218392
29718,LPP-7235278
29719,LPP-2349712
29720,LPP-2300864
29721,LPP-6312723
29722,CAM-JGFA014
29723,LPP-2297530
29724,ICD-C041
29725,LPP-7238489
29726,LPP-3196096
29727,LPP-3136177
29728,LPP-6328351
29729,ICD-Y324
29730,LPP-3123967
29731,LPP-7264073
29732,ICD-C448
29733,ATC-L01XJ02
29734,LPP-2295896
29735,LPP-7250007
29736,LPP-6230089
29737,ICD-V410
29738,CAM-HNCA001
29739,LPP-3107827
29740,LPP-7827783
29741,LPP-7265977
29742,LPP-7290432
29743,LPP-7380224
29744,LPP-7828943
29745,LPP-7828825
29746,LPP-7224234
29747,LPP-7213437
29748,LPP-8185708
29749,ICD-C248
29750,LPP-8113241
29751,LPP-7819223
29752,LPP-7810707
29753,LPP-7249330
29754,CAM-ZZQP158
29755,ICD-Y563
29756,ICD-Z814
29757,LPP-7777170
29758,LPP-7758639
29759,LPP-7758250
29760,LPP-7758160
29761,ICD-I521
29762,LPP-3331163
29763,ICD-A155
29764,ICD-A851
29765,ATC-L02BB06
29766,CAM-FCCA001
29767,ICD-F020
29768,LPP-7852019
29769,CAM-HKMA005
29770,LPP-2781378
29771,LPP-8110780
29772,CAM-HDMA001
29773,CAM-EENF001
29774,CAM-DGFA004
29775,CAM-EDAA003
29776,ICD-B24
29777,CAM-GDMA003
29778,ICD-D039
29779,ICD-C431
29780,ICD-X111
29781,LPP-7767383
29782,LPP-8144543
29783,LPP-7233351
29784,LPP-7380158
29785,LPP-7310755
29786,ICD-G308
29787,CAM-ZZQL012
29788,LPP-7843316
29789,LPP-6341877
29790,LPP-7227824
29791,LPP-2776609
29792,LPP-2738900
29793,CAM-ZALP001
29794,LPP-7248921
29795,CAM-ZCNH002
29796,LPP-7782460
29797,CAM-AJLH005
29798,LPP-2729745
29799,CAM-EZSM001
29800,LPP-7221052
29801,LPP-7278490
29802,ICD-E899
29803,ICD-F116
29804,ICD-V549
29805,LPP-1113746
29806,LPP-2793884
29807,LPP-2726570
29808,CAM-LAQK010
29809,CAM-JGNE171
29810,CAM-NGGA002
29811,CAM-LEFA010
29812,LPP-3163671
29813,ICD-S049
29814,CAM-ZZQX201
29815,LPP-7183386
29816,LPP-7245957
29817,ICD-W868
29818,LPP-6187560
29819,CAM-LAHH006
29820,ICD-Z994
29821,LPP-1108202
29822,LPP-1119832
29823,LPP-7235835
29824,ICD-O068
29825,ICD-Y553
29826,ICD-V951
29827,LPP-3353414
29828,LPP-8146097
29829,LPP-7815076
29830,ICD-X748
29831,LPP-7281775
29832,ICD-W237
29833,ICD-W297
29834,LPP-7171259
29835,CAM-GAFA008
29836,LPP-7206064
29837,LPP-3121661
29838,LPP-3101316
29839,LPP-6398771
29840,LPP-7298528
29841,LPP-7298600
29842,ICD-C639
29843,LPP-7293086
29844,LPP-3359500
29845,ICD-A681
29846,CAM-BGJA001
29847,LPP-7816845
29848,CAM-CBFA013
29849,ATC-A15
29850,ICD-K266
29851,LPP-6281187
29852,LPP-7267479
29853,CAM-LBFA016
29854,CAM-QAMA007
29855,CAM-QAMA010
29856,ICD-L579
29857,CAM-DHSF002
29858,LPP-1146148
29859,LPP-8136839
29860,LPP-1123242
29861,ICD-T113
29862,LPP-7256429
29863,CAM-GFFA034
29864,LPP-7210858
29865,ICD-O075
29866,LPP-3193608
29867,LPP-4192278
29868,LPP-6393130
29869,LPP-2383933
29870,ICD-Y762
29871,CAM-KCFA002
29872,LPP-7285939
29873,ICD-O892
29874,LPP-7218050
29875,ICD-Z103
29876,ICD-L870
29877,ICD-I26
29878,LPP-2725285
29879,LPP-7237627
29880,LPP-1151190
29881,CAM-LBFA038
29882,ATC-L01EN04
29883,BIO-3745
29884,BIO-3747
29885,CAM-HGFE005
29886,CAM-HPLB007
29887,CAM-HPLA423
29888,LPP-7862650
29889,LPP-7242309
29890,CAM-EJBA001
29891,ICD-S747
29892,LPP-2741574
29893,LPP-8149405
29894,LPP-8141183
29895,LPP-8140893
29896,LPP-7275929
29897,CAM-AJNH007
29898,BIO-0547
29899,LPP-6141322
29900,CAM-LEFA003
29901,ICD-W359
29902,ICD-M498
29903,LPP-7236941
29904,CAM-MEKA001
29905,LPP-8144425
29906,LPP-8144448
29907,LPP-5247202
29908,CAM-QAFA010
29909,ICD-T271
29910,ICD-X007
29911,LPP-2783443
29912,LPP-7243800
29913,ICD-X018
29914,LPP-7299462
29915,LPP-3162217
29916,ATC-L01BB04
29917,ICD-Y304
29918,LPP-7270330
29919,CAM-EASF002
29920,LPP-1198926
29921,ICD-W240
29922,LPP-7294370
29923,BIO-0624
29924,BIO-0629
29925,ICD-Y047
29926,ATC-L01EB03
29927,LPP-7271274
29928,CAM-NELA002
29929,LPP-8136348
29930,LPP-7237596
29931,ICD-B871
29932,ICD-W709
29933,CAM-AHQB030
29934,ICD-A778
29935,ICD-A938
29936,LPP-7229540
29937,LPP-7810015
29938,LPP-7830006
29939,LPP-7819460
29940,CAM-EPPF001
29941,ICD-Q962
29942,LPP-3103077
29943,LPP-7840476
29944,LPP-7234050
29945,LPP-7250349
29946,ATC-L01EX22
29947,LPP-7121623
29948,CAM-JEGA004
29949,ICD-Z410
29950,CAM-LBFA027
29951,CAM-LBLD086
29952,LPP-7298468
29953,LPP-7207017
29954,BIO-0559
29955,CAM-EQLA665
29956,CAM-EAFA002
29957,ICD-N880
29958,LPP-7145150
29959,LPP-7221419
29960,LPP-7819329
29961,LPP-7271720
29962,LPP-3188441
29963,LPP-8184554
29964,LPP-8147889
29965,LPP-7238710
29966,LPP-6177107
29967,LPP-7297760
29968,LPP-7240799
29969,ATC-L02BX03
29970,ICD-C945
29971,LPP-7245928
29972,LPP-7238220
29973,LPP-7148929
29974,CAM-HCNM901
29975,LPP-7234698
29976,LPP-7859079
29977,CAM-HCFA010
29978,LPP-7286376
29979,LPP-7209230
29980,LPP-7248690
29981,LPP-7812221
29982,CAM-BAMA018
29983,LPP-7223795
29984,LPP-3108169
29985,LPP-5213143
29986,CAM-DBAF004
29987,LPP-7296825
29988,LPP-7810156
29989,LPP-7238791
29990,LPP-1332320
29991,LPP-7250042
29992,LPP-6111410
29993,LPP-7245288
29994,CAM-JEGA005
29995,LPP-7292603
29996,BIO-4337
29997,LPP-7830905
29998,ICD-M104
29999,LPP-7206650
30000,CAM-JKDA003
30001,LPP-7272397
30002,CAM-ABSA006
30003,LPP-7234959
30004,LPP-8134177
30005,LPP-2179990
30006,LPP-7286011
30007,ICD-M772
30008,LPP-6362796
30009,ICD-N011
30010,LPP-7261933
30011,LPP-7261590
30012,LPP-7846208
30013,LPP-6157139
30014,CAM-JJEA002
30015,LPP-1191338
30016,LPP-7299640
30017,LPP-8151690
30018,CAM-DGAF008
30019,CAM-EDPF008
30020,LPP-5253987
30021,LPP-8129087
30022,ATC-C09CA02
30023,ICD-W021
30024,LPP-1188840
30025,ICD-Y537
30026,LPP-7292827
30027,LPP-8113123
30028,LPP-7293399
30029,LPP-7812008
30030,LPP-8144603
30031,LPP-8144610
30032,LPP-8144626
30033,LPP-8144709
30034,LPP-8144744
30035,LPP-7209536
30036,LPP-7810050
30037,LPP-7208608
30038,LPP-7206443
30039,LPP-7862615
30040,ICD-E321
30041,CAM-HBMD444
30042,CAM-DGPF002
30043,CAM-EDPF009
30044,CAM-QAMA001
30045,LPP-7810966
30046,LPP-7277236
30047,LPP-7238800
30048,ICD-C66
30049,LPP-7231180
30050,LPP-7234706
30051,LPP-8174484
30052,LPP-8174573
30053,LPP-8174656
30054,LPP-8174685
30055,LPP-7234994
30056,LPP-8184614
30057,LPP-7234095
30058,LPP-7237290
30059,LPP-3146320
30060,LPP-3101010
30061,CAM-HAFA017
30062,LPP-7257541
30063,LPP-7257096
30064,LPP-7850730
30065,LPP-7251952
30066,LPP-8144684
30067,LPP-7293293
30068,LPP-7293235
30069,LPP-7251969
30070,LPP-3116507
30071,LPP-3152609
30072,LPP-5102722
30073,LPP-3192796
30074,LPP-7863106
30075,LPP-3196699
30076,LPP-7847254
30077,ICD-C030
30078,CAM-JDDA002
30079,LPP-8144632
30080,LPP-8144738
30081,LPP-8144419
30082,LPP-3135960
30083,LPP-3171535
30084,LPP-7299491
30085,CAM-GEQE005
30086,ATC-M05BX03
30087,LPP-7261442
30088,LPP-7812356
30089,LPP-7239514
30090,LPP-7247206
30091,LPP-7851050
30092,LPP-3143237
30093,ICD-Z125
30094,LPP-2226910
30095,LPP-7243527
30096,LPP-7227971
30097,LPP-6310954
30098,LPP-6210780
30099,LPP-7244521
30100,CAM-JEKA008
30101,LPP-7275935
30102,LPP-7297629
30103,LPP-7250332
30104,CAM-EBFA003
30105,CAM-GDNE001
30106,LPP-1351173
30107,ATC-J05AR04
30108,ICD-A520
30109,BIO-4326
30110,ICD-V837
30111,LPP-7293761
30112,LPP-7817135
30113,LPP-7227623
30114,LPP-7812310
30115,LPP-8134310
30116,ICD-W253
30117,LPP-5287319
30118,CAM-HEQX008
30119,LPP-8135640
30120,LPP-8144661
30121,LPP-8144690
30122,CAM-QZEA026
30123,LPP-7251774
30124,LPP-6285162
30125,ICD-O90
30126,CAM-KCFA003
30127,ICD-L742
30128,LPP-7858743
30129,LPP-7851132
30130,CAM-CAFA004
30131,ICD-W161
30132,LPP-7810653
30133,CAM-HFQL003
30134,LPP-3309070
30135,LPP-7200920
30136,ICD-A420
30137,ICD-Y233
30138,LPP-1149610
30139,LPP-3180468
30140,LPP-3102942
30141,LPP-8149291
30142,LPP-8149285
30143,LPP-8118132
30144,LPP-8120318
30145,LPP-7826861
30146,LPP-7242002
30147,LPP-7810601
30148,ICD-K282
30149,LPP-7279152
30150,CAM-LGFA004
30151,LPP-1399263
30152,LPP-3158569
30153,LPP-8183715
30154,LPP-8152962
30155,ICD-M483
30156,LPP-7276194
30157,LPP-7212478
30158,ICD-T871
30159,LPP-9178455
30160,ICD-R860
30161,LPP-8129302
30162,LPP-1141731
30163,ICD-C323
30164,LPP-7812066
30165,LPP-7263783
30166,LPP-7247070
30167,LPP-7239595
30168,LPP-2293414
30169,CAM-HDFA005
30170,CAM-HEME002
30171,CAM-GDFA005
30172,LPP-2406367
30173,LPP-2498620
30174,ICD-C322
30175,LPP-2463431
30176,LPP-2454024
30177,LPP-2472513
30178,LPP-2427607
30179,LPP-2451385
30180,LPP-3134511
30181,LPP-2427524
30182,LPP-2451066
30183,LPP-2458826
30184,LPP-1184568
30185,CAM-DGAF001
30186,LPP-2473694
30187,LPP-2479403
30188,LPP-2434317
30189,LPP-7206555
30190,LPP-7274350
30191,LPP-7274025
30192,LPP-3101606
30193,LPP-3124027
30194,LPP-3131990
30195,LPP-7852841
30196,LPP-7238779
30197,LPP-8153016
30198,LPP-8153000
30199,CAM-ADEA001
30200,ICD-C724
30201,LPP-3164624
30202,LPP-3186844
30203,LPP-3171950
30204,ICD-W647
30205,ICD-C154
30206,ICD-C152
30207,CAM-HEFC800
30208,ICD-X549
30209,LPP-7261057
30210,CAM-DBSF001
30211,LPP-7285454
30212,LPP-2225648
30213,ICD-Y552
30214,LPP-7259327
30215,LPP-7258718
30216,LPP-8185186
30217,LPP-8137780
30218,LPP-8133261
30219,LPP-8137738
30220,LPP-8137804
30221,LPP-7862727
30222,CAM-EZQL002
30223,LPP-1352712
30224,LPP-7323769
30225,LPP-7227468
30226,LPP-7242924
30227,ICD-I715
30228,LPP-3427822
30229,ICD-R431
30230,LPP-3105604
30231,CAM-JKDA002
30232,CAM-JKFA029
30233,CAM-JRGA002
30234,LPP-2297910
30235,LPP-7201227
30236,LPP-1384853
30237,CAM-HMJH005
30238,ICD-M150
30239,LPP-5227777
30240,LPP-7243533
30241,ICD-XXXX
30242,LPP-2794990
30243,LPP-2746778
30244,LPP-7244722
30245,LPP-7209909
30246,ICD-X461
30247,CAM-HKCA001
30248,LPP-3101486
30249,LPP-3124352
30250,ICD-K414
30251,LPP-7830957
30252,CAM-HEFA001
30253,LPP-1128630
30254,CAM-KDQA003
30255,BIO-3761
30256,LPP-8184293
30257,CAM-GDFA008
30258,ICD-C131
30259,LPP-7221721
30260,LPP-6383284
30261,ICD-C847
30262,ICD-E641
30263,LPP-3111993
30264,LPP-7286614
30265,LPP-2727261
30266,LPP-7710064
30267,LPP-7771692
30268,LPP-7230950
30269,CAM-DGLF005
30270,LPP-3157400
30271,ICD-C914
30272,LPP-8171511
30273,CAM-LALA469
30274,LPP-3124659
30275,LPP-7242143
30276,LPP-7811196
30277,LPP-7257593
30278,CAM-DEPF002
30279,LPP-8126373
30280,LPP-8126396
30281,LPP-8126350
30282,LPP-8126189
30283,LPP-8126290
30284,LPP-8151520
30285,LPP-8151721
30286,LPP-8151661
30287,LPP-7291360
30288,LPP-8146022
30289,LPP-8146045
30290,LPP-8146140
30291,LPP-8145548
30292,ICD-B92
30293,ICD-A309
30294,ICD-A304
30295,ICD-A303
30296,LPP-7279070
30297,LPP-7296274
30298,CAM-HBMD110
30299,LPP-7296914
30300,LPP-7206466
30301,ICD-I221
30302,LPP-7832169
30303,LPP-7267114
30304,LPP-7272167
30305,LPP-7849951
30306,LPP-7200073
30307,LPP-7200127
30308,LPP-8113092
30309,LPP-8126083
30310,LPP-8125971
30311,CAM-NFKA003
30312,LPP-8144394
30313,CAM-ENFA006
30314,LPP-7248737
30315,CAM-LBLD007
30316,LPP-3185827
30317,CAM-GDNE004
30318,CAM-GDFE015
30319,LPP-7269739
30320,LPP-3485446
30321,LPP-3106213
30322,LPP-3128597
30323,LPP-3185193
30324,LPP-7281918
30325,LPP-7223022
30326,CAM-ENAF001
30327,LPP-7230358
30328,LPP-1330277
30329,CAM-ACFA012
30330,LPP-7233434
30331,CAM-DDMA025
30332,ICD-L903
30333,CAM-JCKA002
30334,CAM-JCSA004
30335,LPP-3139655
30336,CAM-DHNF002
30337,ICD-A054
30338,LPP-7240807
30339,LPP-7242781
30340,CAM-JFFA004
30341,LPP-7262080
30342,LPP-7216000
30343,CAM-DGCA013
30344,ICD-G467
30345,CAM-ECNF002
30346,LPP-3145130
30347,LPP-3115092
30348,LPP-3474164
30349,LPP-7840861
30350,LPP-7823911
30351,LPP-7235999
30352,LPP-6399776
30353,CAM-JGNJ900
30354,LPP-3158322
30355,LPP-3198994
30356,LPP-3155855
30357,LPP-8133864
30358,LPP-7299551
30359,LPP-3115181
30360,LPP-8131865
30361,LPP-8131983
30362,LPP-9373889
30363,LPP-6188513
30364,LPP-4142530
30365,LPP-9178136
30366,CAM-JGFC045
30367,CAM-JFFA005
30368,ICD-T673
30369,LPP-7220710
30370,LPP-6268695
30371,LPP-7268450
30372,ICD-C020
30373,ICD-C048
30374,LPP-2478941
30375,LPP-2484864
30376,LPP-3144716
30377,LPP-8138198
30378,CAM-JEPE154
30379,LPP-7262795
30380,LPP-7270458
30381,LPP-7270027
30382,ICD-G465
30383,LPP-7257529
30384,LPP-7256955
30385,LPP-7269449
30386,LPP-7269171
30387,CAM-NEKA004
30388,LPP-7847053
30389,ICD-M142
30390,LPP-7299798
30391,LPP-7292595
30392,LPP-6115537
30393,LPP-2269516
30394,ATC-C09BA07
30395,CAM-HMLH003
30396,LPP-7297718
30397,LPP-7257570
30398,LPP-8144388
30399,LPP-8144649
30400,LPP-8144402
30401,CAM-BGNA001
30402,LPP-8144767
30403,LPP-3152294
30404,LPP-3191472
30405,LPP-7259155
30406,CAM-EDJF002
30407,CAM-HPBA002
30408,LPP-1263351
30409,LPP-9367699
30410,CAM-HHFA029
30411,LPP-1156980
30412,LPP-7299166
30413,ICD-J628
30414,CAM-EBFA012
30415,LPP-3117286
30416,LPP-7272003
30417,LPP-3122442
30418,LPP-3148393
30419,LPP-8134349
30420,LPP-7245704
30421,CAM-HEFA009
30422,LPP-8147174
30423,LPP-8147091
30424,LPP-7127985
30425,LPP-7813723
30426,LPP-3122778
30427,LPP-3127280
30428,LPP-2282913
30429,LPP-7268289
30430,LPP-1164991
30431,LPP-7240888
30432,CAM-QAMA009
30433,LPP-7259356
30434,LPP-7843196
30435,LPP-7201902
30436,LPP-1364543
30437,CAM-EDMA003
30438,CAM-MFDA002
30439,LPP-2295198
30440,LPP-7114445
30441,LPP-3101397
30442,LPP-7276797
30443,ICD-S580
30444,CAM-LEFA011
30445,ATC-L01EB01
30446,BIO-0814
30447,LPP-6334771
30448,LPP-6374664
30449,LPP-3142090
30450,LPP-7281999
30451,LPP-7282295
30452,LPP-7841754
30453,CAM-HMCA002
30454,CAM-LFDA003
30455,ICD-C824
30456,LPP-7182866
30457,LPP-7205521
30458,LPP-7251857
30459,LPP-7295978
30460,LPP-7286198
30461,LPP-7286353
30462,CAM-LBEP004
30463,BIO-0466
30464,ICD-C862
30465,LPP-7279583
30466,LPP-7293382
30467,CAM-DGPA005
30468,LPP-8179553
30469,LPP-8130802
30470,LPP-8152643
30471,LPP-8152637
30472,LPP-8152608
30473,LPP-8152650
30474,CAM-DGCA009
30475,LPP-7269828
30476,LPP-7233440
30477,LPP-7237120
30478,ICD-T610
30479,ICD-H430
30480,LPP-7209306
30481,LPP-8186375
30482,ICD-C23
30483,LPP-7227557
30484,LPP-1316120
30485,LPP-7268272
30486,CAM-AHNH002
30487,LPP-1101950
30488,CAM-HDFA014
30489,LPP-7254962
30490,CAM-LECA005
30491,LPP-3113408
30492,LPP-3436749
30493,LPP-7252012
30494,CAM-JGHD001
30495,LPP-7237047
30496,LPP-7831856
30497,LPP-7842759
30498,LPP-3165670
30499,LPP-7833370
30500,ICD-V169
30501,LPP-6172506
30502,LPP-6185035
30503,LPP-6188482
30504,CAM-LBLD008
30505,LPP-6138797
30506,LPP-6145610
30507,LPP-6145780
30508,LPP-7206970
30509,CAM-DDMA022
30510,LPP-2229209
30511,CAM-EDAF004
30512,LPP-7180382
30513,LPP-3129409
30514,LPP-7250527
30515,LPP-2769383
30516,LPP-2762197
30517,CAM-HMCA006
30518,CAM-JDFA021
30519,LPP-8111437
30520,CAM-HFLC900
30521,LPP-8136905
30522,LPP-8140344
30523,CAM-DEGF006
30524,LPP-3138822
30525,LPP-3142930
30526,LPP-9150741
30527,LPP-2713833
30528,LPP-2744851
30529,LPP-2704030
30530,LPP-7758154
30531,LPP-2752218
30532,LPP-2785821
30533,LPP-2741516
30534,LPP-2709381
30535,LPP-2716790
30536,LPP-2742585
30537,LPP-2744957
30538,LPP-2715128
30539,CAM-LDFA010
30540,LPP-7234882
30541,LPP-7200297
30542,LPP-3112900
30543,LPP-7832815
30544,LPP-7823928
30545,LPP-7853119
30546,LPP-8136176
30547,LPP-8136006
30548,LPP-8129414
30549,LPP-7232021
30550,LPP-7230980
30551,LPP-7276567
30552,LPP-7226517
30553,LPP-7238868
30554,ICD-E613
30555,ICD-C671
30556,LPP-7236705
30557,LPP-7823986
30558,LPP-7222229
30559,CAM-LEFC002
30560,LPP-6165430
30561,LPP-6185259
30562,LPP-6110787
30563,ICD-I512
30564,LPP-5233157
30565,LPP-3121388
30566,LPP-3499030
30567,LPP-3118647
30568,CAM-DELF019
30569,LPP-1265166
30570,LPP-6110801
30571,LPP-6315153
30572,LPP-7240776
30573,LPP-7110269
30574,ATC-V04CX06
30575,LPP-3151745
30576,LPP-3128002
30577,BIO-0620
30578,LPP-1155006
30579,LPP-2268273
30580,LPP-7286063
30581,LPP-7838373
30582,LPP-7252673
30583,LPP-7245147
30584,LPP-7250450
30585,CAM-QZGP001
30586,LPP-7249205
30587,LPP-6161282
30588,LPP-6384740
30589,LPP-6385018
30590,CAM-DAQL001
30591,LPP-7217889
30592,CAM-ZZNL043
30593,CAM-LECA002
30594,ICD-F010
30595,ICD-F001
30596,LPP-9378160
30597,ICD-W248
30598,LPP-7279689
30599,LPP-7862207
30600,CAM-HBMD312
30601,LPP-7834872
30602,CAM-EEAA002
30603,CAM-DGFA012
30604,CAM-EECA007
30605,CAM-EEFA003
30606,LPP-7254910
30607,ICD-T84
30608,CAM-LEGA002
30609,LPP-8149173
30610,ICD-M839
30611,LPP-8110194
30612,LPP-8183827
30613,ICD-V945
30614,LPP-8133210
30615,LPP-8128567
30616,LPP-8133114
30617,LPP-8126166
30618,LPP-1253890
30619,ICD-X647
30620,BIO-4330
30621,CAM-HBLD236
30622,LPP-6186313
30623,ICD-B150
30624,CAM-ZZJJ006
30625,ICD-M996
30626,ICD-B902
30627,LPP-7269691
30628,LPP-7269107
30629,CAM-EEAF005
30630,LPP-8137900
30631,LPP-8115748
30632,ICD-X017
30633,LPP-7269923
30634,CAM-JHEA005
30635,LPP-5515795
30636,LPP-7255364
30637,LPP-7268817
30638,LPP-7286092
30639,ICD-M180
30640,LPP-8129093
30641,LPP-7838249
30642,LPP-7293241
30643,LPP-7254821
30644,LPP-7236243
30645,LPP-8134504
30646,LPP-8135751
30647,LPP-8135685
30648,LPP-8135811
30649,LPP-8135679
30650,LPP-8135780
30651,LPP-8135805
30652,LPP-7252779
30653,CAM-LEFA006
30654,LPP-7281841
30655,LPP-3195843
30656,LPP-7230329
30657,LPP-8427465
30658,LPP-6186135
30659,ICD-B669
30660,LPP-9375658
30661,LPP-8133195
30662,CAM-LDDA001
30663,LPP-7209714
30664,LPP-3109230
30665,LPP-7244538
30666,CAM-JASA001
30667,BIO-1519
30668,LPP-3350976
30669,LPP-8171758
30670,LPP-8171764
30671,LPP-8131569
30672,LPP-8131546
30673,LPP-2248030
30674,LPP-2272748
30675,LPP-7811440
30676,LPP-7811569
30677,LPP-7293301
30678,LPP-7232050
30679,CAM-HBMD339
30680,BIO-4239
30681,LPP-3187619
30682,LPP-7242835
30683,BIO-1486
30684,LPP-7269627
30685,LPP-3146655
30686,LPP-7284911
30687,LPP-7285307
30688,ICD-V320
30689,LPP-7252041
30690,LPP-6210520
30691,LPP-3100334
30692,LPP-3125469
30693,LPP-3140894
30694,ICD-C068
30695,CAM-ENQX011
30696,LPP-8131760
30697,LPP-8132110
30698,LPP-8131670
30699,LPP-8145235
30700,LPP-8143236
30701,LPP-8143816
30702,LPP-8143785
30703,LPP-8143756
30704,LPP-8145100
30705,LPP-8143779
30706,LPP-8184471
30707,LPP-6315236
30708,ICD-S232
30709,CAM-JGNE403
30710,LPP-5530381
30711,ICD-Q313
30712,ICD-B749
30713,LPP-1154886
30714,ICD-C463
30715,LPP-9110210
30716,LPP-1129434
30717,CAM-DGCA020
30718,CAM-DGFA005
30719,CAM-EEGA001
30720,ICD-W586
30721,LPP-6394715
30722,LPP-3191756
30723,LPP-3151047
30724,LPP-7242077
